CMS Certification Number (CCN),Provider Name,Address Line 1,Address Line 2,City/Town,State,ZIP Code,County/Parish,Telephone Number,CMS Region,Measure Code,Score,Footnote,Start Date,End Date,Measure Date Range
103065,ORLANDO REHABILITATION HOSPITAL,980 GATEWAY DR,-,ALTAMONTE SPRINGS,FL,32701,Seminole,(321) 989-3104,4,I_026_01_NUMERATOR,493,-,10/01/2024,09/30/2025,-
103065,ORLANDO REHABILITATION HOSPITAL,980 GATEWAY DR,-,ALTAMONTE SPRINGS,FL,32701,Seminole,(321) 989-3104,4,I_026_01_OBS_RATE,69.24,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_006_01_CI_LOWER,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_006_01_CI_UPPER,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_006_01_COMP_PERF,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_006_01_DOPC_DAYS,257,-,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_006_01_ELIGCASES,0.278,-,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_006_01_NUMERATOR,2,-,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_006_01_SIR,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_013_01_DENOMINATOR,224,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_013_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_013_01_OBS_RATE,0.00,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_011_05_DENOMINATOR,193,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_011_05_NUMERATOR,146,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_011_05_OBS_RATE,75.65,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_012_06_DENOMINATOR,193,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_012_06_NUMERATOR,154,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_012_06_OBS_RATE,79.79,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_015_01_CI_LOWER,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_015_01_CI_UPPER,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_015_01_COMP_PERF,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_015_01_DOPC_DAYS,"2,903",-,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_015_01_ELIGCASES,0.984,-,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_015_01_NUMERATOR,1,-,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_015_01_SIR,Not Available,7,07/01/2024,06/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_016_01_DENOMINATOR,114,-,10/01/2024,03/31/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_016_01_NUMERATOR,99,-,10/01/2024,03/31/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_016_01_OBS_RATE,86.84,-,10/01/2024,03/31/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_017_01_PPR_PD_COMP_PERF,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_017_01_PPR_PD_OBS_RATE,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_017_01_PPR_PD_OBS_READM,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_017_01_PPR_PD_RSRR,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_017_01_PPR_PD_RSRR_2_5,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_017_01_PPR_PD_RSRR_97_5,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_017_01_PPR_PD_VOLUME,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_018_01_PPR_WI_COMP_PERF,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_018_01_PPR_WI_OBS_RATE,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_018_01_PPR_WI_OBS_READM,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_018_01_PPR_WI_RSRR,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_018_01_PPR_WI_RSRR_2_5,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_018_01_PPR_WI_RSRR_97_5,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_018_01_PPR_WI_VOLUME,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_019_02_DTC_COMP_PERF,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_019_02_DTC_NUMBER,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_019_02_DTC_OBS_RATE,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_019_02_DTC_RS_RATE,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_019_02_DTC_RS_RATE_2_5,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_019_02_DTC_RS_RATE_97_5,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_019_02_DTC_VOLUME,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_020_01_MSPB_NUMB,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_020_01_MSPB_SCORE,Not Available,2,10/01/2022,09/30/2024,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_021_01_DENOMINATOR,224,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_021_01_NUMERATOR,215,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_021_01_OBS_RATE,95.98,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_022_01_ADJ_RATE,2.88,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_022_01_DENOMINATOR,224,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_022_01_NUMERATOR,9,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_022_01_OBS_RATE,4.02,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_024_01_DENOMINATOR,166,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_024_01_NUMERATOR,121,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_024_01_OBS_RATE,72.89,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_025_02_DENOMINATOR,58,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_025_02_NUMERATOR,52,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_025_02_OBS_RATE,89.66,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_026_01_DENOMINATOR,193,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_026_01_NUMERATOR,155,-,10/01/2024,09/30/2025,-
103066,NORTH FLORIDA REHABILITATION HOSPITAL,7775 VOLUNTEER WAY,-,JACKSONVILLE,FL,32221,Duval,(904) 578-1300,4,I_026_01_OBS_RATE,80.31,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_006_01_CI_LOWER,Not Available,7,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_006_01_CI_UPPER,Not Available,7,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_006_01_COMP_PERF,Not Available,7,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_006_01_DOPC_DAYS,327,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_006_01_ELIGCASES,0.678,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_006_01_NUMERATOR,2,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_006_01_SIR,Not Available,7,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_013_01_DENOMINATOR,482,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_013_01_NUMERATOR,0,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_013_01_OBS_RATE,0.00,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_011_05_DENOMINATOR,409,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_011_05_NUMERATOR,179,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_011_05_OBS_RATE,43.77,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_012_06_DENOMINATOR,409,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_012_06_NUMERATOR,179,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_012_06_OBS_RATE,43.77,-,10/01/2024,09/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_015_01_CI_LOWER,Not Available,6,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_015_01_CI_UPPER,1.388,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_015_01_COMP_PERF,No Different than the National Benchmark,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_015_01_DOPC_DAYS,"5,728",-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_015_01_ELIGCASES,2.158,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_015_01_NUMERATOR,0,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_015_01_SIR,0.000,-,07/01/2024,06/30/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_016_01_DENOMINATOR,Not Available,2,10/01/2024,03/31/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_016_01_NUMERATOR,Not Available,2,10/01/2024,03/31/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_016_01_OBS_RATE,Not Available,2,10/01/2024,03/31/2025,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_017_01_PPR_PD_COMP_PERF,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_017_01_PPR_PD_OBS_RATE,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_017_01_PPR_PD_OBS_READM,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_017_01_PPR_PD_RSRR,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_017_01_PPR_PD_RSRR_2_5,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_017_01_PPR_PD_RSRR_97_5,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_017_01_PPR_PD_VOLUME,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_018_01_PPR_WI_COMP_PERF,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_018_01_PPR_WI_OBS_RATE,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_018_01_PPR_WI_OBS_READM,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_018_01_PPR_WI_RSRR,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_018_01_PPR_WI_RSRR_2_5,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_018_01_PPR_WI_RSRR_97_5,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_018_01_PPR_WI_VOLUME,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_019_02_DTC_COMP_PERF,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_019_02_DTC_NUMBER,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_019_02_DTC_OBS_RATE,Not Available,5,10/01/2022,09/30/2024,-
103067,UF HEALTH REHABILITATION HOSPITAL - JACKSONVILLE,"15255 MAX LEGGETT PKWY, 2ND AND 3RD FLOORS",-,JACKSONVILLE,FL,32218,Duval,(904) 456-8001,4,I_019_02_DTC_RS_RATE,Not Available,5,10/01/2022,09/30/2024,-
